ticker,title,cik
SHIM,Shimmick Corp,1887944
SHIP,Seanergy Maritime Holdings Corp.,1448397
SHLAF,Schindler Holding AG/ADR,1655190
SHLRF,Schindler Holding AG/ADR,1655190
SHLS,"Shoals Technologies Group, Inc.",1831651
SHMD,SCHMID Group N.V.,1987240
SHMDW,SCHMID Group N.V.,1987240
SHMLF,SHL TELEMEDICINE LTD,1166834
SHMP,NaturalShrimp Inc,1465470
SHMXY,Shimadzu Corporation/ADR,1648512
SHMZF,Shimadzu Corporation/ADR,1648512
SHNY,BANK OF MONTREAL /CAN/,927971
SHO,"Sunstone Hotel Investors, Inc.",1295810
SHO-PH,"Sunstone Hotel Investors, Inc.",1295810
SHO-PI,"Sunstone Hotel Investors, Inc.",1295810
SHOO,"STEVEN MADDEN, LTD.",913241
SHOP,SHOPIFY INC.,1594805
SHPH,"Shuttle Pharmaceuticals Holdings, Inc.",1757499
SHTPY,SCHOTT Pharma AG & Co. KGaA/ADR,2018852
SHVLF,STARCORE INTERNATIONAL MINES LTD.,1301713
SHW,SHERWIN WILLIAMS CO,89800
SI,"SHOULDER INNOVATIONS, INC.",1699350
SIBN,"SI-BONE, Inc.",1459839
SIBO,SIBO HOLDING Ltd,2043392
SICCY,"SICC Co., Ltd./ADR",2098860
SID,NATIONAL STEEL CO,1049659
SIDU,Sidus Space Inc.,1879726
SIEB,SIEBERT FINANCIAL CORP,65596
SIF,SIFCO INDUSTRIES INC,90168
SIFY,SIFY TECHNOLOGIES LTD,1094324
SIG,SIGNET JEWELERS LTD,832988
SIGA,SIGA TECHNOLOGIES INC,1010086
SIGI,SELECTIVE INSURANCE GROUP INC,230557
SIGIP,SELECTIVE INSURANCE GROUP INC,230557
SIGY,"Sigyn Therapeutics, Inc.",1642159
SII,SPROTT INC.,1512920
SILA,"Sila Realty Trust, Inc.",1567925
SILC,SILICOM LTD.,916793
SILEF,Silver Elephant Mining Corp.,1545224
SILO,"Silo Pharma, Inc.",1514183
SIM,"GRUPO SIMEC, S.A.B. de C.V.",887153
SIMA,SIM Acquisition Corp. I,2014982
SIMAU,SIM Acquisition Corp. I,2014982
SIMAW,SIM Acquisition Corp. I,2014982
SIMO,Silicon Motion Technology CORP,1329394
SINC,Sincerity Applied Materials Holdings Corp.,1532595
SING,SinglePoint Inc.,1443611
SINT,"Sintx Technologies, Inc.",1269026
SION,"Sionna Therapeutics, Inc.",2036042
SIPN,"SIPP International Industries, Inc.",1128252
SIREF,Sirios Resources Inc.,1577783
SIRI,SIRIUS XM HOLDINGS INC.,908937
SISI,"SHINECO, INC.",1300734
SITC,SITE Centers Corp.,894315
SITE,"SiteOne Landscape Supply, Inc.",1650729
SITKF,Sitka Gold Corp.,1747657
SITM,SITIME Corp,1451809
SITS,"SOUTHERN ITS INTERNATIONAL, INC.",1468978
SIVR,abrdn Silver ETF Trust,1450922
SJ,Scienjoy Holding Corp,1753673
SJM,J M SMUCKER Co,91419
SJT,SAN JUAN BASIN ROYALTY TRUST,319655
SKAS,"Saker Aviation Services, Inc.",1128281
SKBL,Skyline Builders Group Holding Ltd,2031009
SKE,Skeena Resources Ltd,1713748
SKFG,"Stark Focus Group, Inc.",1794942
SKIL,Skillsoft Corp.,1774675
SKILW,Skillsoft Corp.,1774675
SKIN,Beauty Health Co,1818093
SKK,SKK Holdings Ltd,1991261
SKKY,"Skkynet Cloud Systems, Inc.",1546853
SKLTF,Seek Ltd,1487139
SKLZ,Skillz Inc.,1801661
SKM,SK TELECOM CO LTD,1015650
SKNGY,SKAN Group AG/ADR,2007358
SKT,TANGER INC.,899715
SKVI,"SKINVISIBLE, INC.",1085277
SKWD,"Skyward Specialty Insurance Group, Inc.",1519449
SKY,"Champion Homes, Inc.",90896
SKYE,"Skye Bioscience, Inc.",1516551
SKYH,Sky Harbour Group Corp,1823587
SKYH-WT,Sky Harbour Group Corp,1823587
SKYI,"Sky Century Investment, Inc.",1555017
SKYQ,Sky Quarry Inc.,1812447
SKYT,"SkyWater Technology, Inc",1819974
SKYW,SKYWEST INC,793733
SKYX,SKYX Platforms Corp.,1598981
SLAB,SILICON LABORATORIES INC.,1038074
SLAI,SOLAI Ltd,1517496
SLAMF,Slam Corp.,1838162
SLB,SLB LIMITED/NV,87347
SLBK,"Skyline Bankshares, Inc.",1657642
SLBT,SL Science Holding Ltd,2070534
SLDB,Solid Biosciences Inc.,1707502
SLDC,"Solidus Communications, Inc.",1427644
SLDE,"Slide Insurance Holdings, Inc.",1886428
SLDP,"Solid Power, Inc.",1844862
SLDPW,"Solid Power, Inc.",1844862
SLE,"Super League Enterprise, Inc.",1621672
SLF,SUN LIFE FINANCIAL INC,1097362
SLFIF,SUN LIFE FINANCIAL INC,1097362
SLFPF,STANDARD LIFE PLC,1370418
SLFPY,STANDARD LIFE PLC,1370418
SLFQF,SUN LIFE FINANCIAL INC,1097362
SLG,SL GREEN REALTY CORP,1040971
SLG-PI,SL GREEN REALTY CORP,1040971
SLGB,Smart Logistics Global Ltd,1987189
SLGL,Sol-Gel Technologies Ltd.,1684693
SLGN,SILGAN HOLDINGS INC,849869
SLI,STANDARD LITHIUM LTD.,1537137
SLM,SLM Corp,1032033
SLMBP,SLM Corp,1032033
SLMT,Brera Holdings PLC,1939965
SLN,Silence Therapeutics plc,1479615
SLNCF,Silence Therapeutics plc,1479615
SLND,"Southland Holdings, Inc.",1883814
SLND-WT,"Southland Holdings, Inc.",1883814
SLNG,"Stabilis Solutions, Inc.",1043186
SLNH,"Soluna Holdings, Inc",64463
SLNHP,"Soluna Holdings, Inc",64463
SLNO,SOLENO THERAPEUTICS INC,1484565
SLP,"Simulations Plus, Inc.",1023459
SLQT,"SelectQuote, Inc.",1794783
SLRC,SLR Investment Corp.,1418076
SLRX,"Salarius Pharmaceuticals, Inc.",1615219
SLS,"SELLAS Life Sciences Group, Inc.",1390478
SLSN,"SOLESENCE, INC.",883107
SLSR,Solaris Resources Inc.,2019103
SLTN,"SILVERTON ENERGY, INC.",1508786
SLV,iShares Silver Trust,1330568
SLVM,Sylvamo Corp,1856485
SLVO,CREDIT SUISSE AG,1053092
SLXN,Silexion Therapeutics Corp,2022416
SLXNW,Silexion Therapeutics Corp,2022416
SM,SM Energy Co,893538
SMA,"SmartStop Self Storage REIT, Inc.",1585389
SMBC,"SOUTHERN MISSOURI BANCORP, INC.",916907
SMBK,SMARTFINANCIAL INC.,1038773
SMC,Summit Midstream Corp,2024218
SMCI,"Super Micro Computer, Inc.",1375365
SMDRF,SIERRA MADRE GOLD & SILVER LTD.,1939801
SMFG,"SUMITOMO MITSUI FINANCIAL GROUP, INC.",1022837
SMFL,"SMART FOR LIFE, INC.",1851860
SMFNF,"SUMITOMO MITSUI FINANCIAL GROUP, INC.",1022837
SMFRF,"Sumitomo Forestry Co., Ltd./ADR",2048270
SMFSY,"Sumitomo Forestry Co., Ltd./ADR",2048270
SMG,SCOTTS MIRACLE-GRO CO,825542
SMHB,UBS AG,1114446
SMHI,SEACOR Marine Holdings Inc.,1690334
SMID,SMITH MIDLAND CORP,924719
SMIP,"SPECTRAL IP, INC.",2042176
SMJF,SMJ International Holdings Inc.,2070954
SMKG,SmartCard Marketing Systems Inc,900475
SMLR,"Semler Scientific, Inc.",1554859
SMMT,Summit Therapeutics Inc.,1599298
SMNR,"Semnur Pharmaceuticals, Inc.",1913577
SMNRW,"Semnur Pharmaceuticals, Inc.",1913577
SMOFF,Sonoro Gold Corp.,1538189
SMP,"STANDARD MOTOR PRODUCTS, INC.",93389
SMPHY,SM Prime Holdings Inc./ADR,2063413
SMPL,Simply Good Foods Co,1702744
SMR,NUSCALE POWER Corp,1822966
SMRT,"SmartRent, Inc.",1837014
SMSEY,Samsonite International SA/ADR,1560968
SMSI,"SMITH MICRO SOFTWARE, INC.",948708
SMSOF,Samsonite International SA/ADR,1560968
SMTC,SEMTECH CORP,88941
SMTGF,SMA Solar Technology AG/ADR,1516684
SMTI,Sanara MedTech Inc.,714256
SMTK,"SmartKem, Inc.",1817760
SMWB,SIMILARWEB LTD.,1842731
SMX,SMX (Security Matters) Public Ltd Co,1940674
SMXT,"SolarMax Technology, Inc.",1519472
SMXWW,SMX (Security Matters) Public Ltd Co,1940674
SN,"SharkNinja, Inc.",1957132
SNA,Snap-on Inc,91440
SNAL,"Snail, Inc.",1886894
SNAP,Snap Inc,1564408
SNAX,"STRYVE FOODS, INC.",1691936
SNBH,SENTIENT BRANDS HOLDINGS INC.,1358633
SNBR,Sleep Number Corp,827187
SNCR,SYNCHRONOSS TECHNOLOGIES INC,1131554
SNCY,"Sun Country Airlines Holdings, Inc.",1743907
SND,"Smart Sand, Inc.",1529628
SNDA,"SONIDA SENIOR LIVING, INC.",1043000
SNDK,Sandisk Corp,2023554
SNDL,SNDL Inc.,1766600
SNDR,"Schneider National, Inc.",1692063
SNDX,Syndax Pharmaceuticals Inc,1395937
SNEJF,Sony Group Corp,313838
SNES,"SenesTech, Inc.",1680378
SNEVY,SUNEVISION HOLDINGS/ADR,2089488
SNEX,StoneX Group Inc.,913760
SNFCA,SECURITY NATIONAL FINANCIAL CORP,318673
SNGX,"SOLIGENIX, INC.",812796
SNHIY,"Sany Heavy Industries Co., Ltd./ADR",2098326
SNIRF,SENIOR PLC,1329213
SNN,SMITH & NEPHEW PLC,845982
SNNC,"Sibannac, Inc.",1313938
SNNF,"Seneca Bancorp, Inc.",2072421
SNNGF,PPX Mining Corp.,1384831
SNNRF,Sunrise Communications AG,2021938
SNNUF,SMITH & NEPHEW PLC,845982
SNOA,"Sonoma Pharmaceuticals, Inc.",1367083
SNOW,Snowflake Inc.,1640147
SNPMF,CHINA PETROLEUM & CHEMICAL CORP,1123658
SNPS,SYNOPSYS INC,883241
SNPTF,Sunny Optical Technology (Group) Co Limited/ADR,1601992
SNPW,Sun Pacific Holding Corp.,1343465
SNRBY,Sunrise Communications AG,2021938
SNRG,SusGlobal Energy Corp.,1652539
SNROF,"Sanrio Company, Ltd./ADR",1584273
SNROY,"Sanrio Company, Ltd./ADR",1584273
SNSE,"Sensei Biotherapeutics, Inc.",1829802
SNT,Senstar Technologies Corp,1993727
SNTG,Sentage Holdings Inc.,1810467
SNTI,"Senti Biosciences, Inc.",1854270
SNTL,Sentinel Holdings Ltd.,889353
SNTUF,Santander UK plc,1087711
SNTW,Summit Networks Inc.,1619096
SNV,SYNOVUS FINANCIAL CORP,18349
SNV-PD,SYNOVUS FINANCIAL CORP,18349
SNV-PE,SYNOVUS FINANCIAL CORP,18349
SNWV,"SANUWAVE Health, Inc.",1417663
SNX,TD SYNNEX CORP,1177394
SNY,Sanofi,1121404
SNYNF,Sanofi,1121404
SNYR,Synergy CHC Corp.,1562733
SO,SOUTHERN CO,92122
SOAGY,Sartorius AG/ADR,1715801
SOAR,"Volato Group, Inc.",1853070
SOARW,"Volato Group, Inc.",1853070
SOBO,South Bow Corp,2019061
SOBR,"SOBR Safe, Inc.",1425627
SOC,Sable Offshore Corp.,1831481
SOCA,Solarius Capital Acquisition Corp.,2065948
SOCAU,Solarius Capital Acquisition Corp.,2065948
SOCAW,Solarius Capital Acquisition Corp.,2065948
SOCGM,SOUTHERN CALIFORNIA GAS CO,92108
SOCGP,SOUTHERN CALIFORNIA GAS CO,92108
SODI,SOLITRON DEVICES INC,91668
SOEZ,Franklin Solana Trust,2057388
SOFI,"SoFi Technologies, Inc.",1818874
SOGP,Sound Group Inc.,1783407
SOHGF,ALSOK Co Ltd./ADR,1536787
SOHGY,ALSOK Co Ltd./ADR,1536787
SOHO,Sotherly Hotels Inc.,1301236
SOHOB,Sotherly Hotels Inc.,1301236
SOHON,Sotherly Hotels Inc.,1301236
SOHOO,Sotherly Hotels Inc.,1301236
SOHU,Sohu.com Ltd,1734107
SOJC,SOUTHERN CO,92122
SOJD,SOUTHERN CO,92122
SOJE,SOUTHERN CO,92122
SOJF,SOUTHERN CO,92122
SOLC,Canary Marinade Solana ETF,2041869
SOLS,Solstice Advanced Materials Inc.,2064953
SOLV,Solventum Corp,1964738
SOMN,SOUTHERN CO,92122
SON,SONOCO PRODUCTS CO,91767
SONDQ,Sonder Holdings Inc.,1819395
SONG,Music Licensing Inc.,1671132
SONGD,Music Licensing Inc.,1671132
SONM,SONIM TECHNOLOGIES INC,1178697
SONO,Sonos Inc,1314727
SONWQ,Sonder Holdings Inc.,1819395
SONX,"Sonendo, Inc.",1407973
SONY,Sony Group Corp,313838
SOPA,SOCIETY PASS INCORPORATED.,1817511
SOPH,SOPHiA GENETICS SA,1840706
SOR,SOURCE CAPITAL /DE/,91847
SORA,AsiaStrategy,2033515
SOS,SOS Ltd,1346610
SOTGY,Sunny Optical Technology (Group) Co Limited/ADR,1601992
SOTK,SONO TEK CORP,806172
SOUL,Soulpower Acquisition Corp.,2025608
SOUL-RI,Soulpower Acquisition Corp.,2025608
SOUL-UN,Soulpower Acquisition Corp.,2025608
SOUN,"SOUNDHOUND AI, INC.",1840856
SOUNW,"SOUNDHOUND AI, INC.",1840856
SOWG,Sow Good Inc.,1490161
SOYB,Teucrium Commodity Trust,1471824
SPAI,Safe Pro Group Inc.,2011208
SPAUF,SPANISH MOUNTAIN GOLD LTD.,1337090
SPB,"Spectrum Brands Holdings, Inc.",109177
SPCB,SuperCom Ltd,1291855
SPCE,"Virgin Galactic Holdings, Inc",1706946
SPE,"SPECIAL OPPORTUNITIES FUND, INC.",897802
SPE-PC,"SPECIAL OPPORTUNITIES FUND, INC.",897802
SPED,Speed Group Holdings Ltd,2047859
SPEG,Silver Pegasus Acquisition Corp.,2028735
SPEGR,Silver Pegasus Acquisition Corp.,2028735
SPEGU,Silver Pegasus Acquisition Corp.,2028735
SPEV,SHOREPOWER TECHNOLOGIES INC.,764630
SPEX,Spectre Acquisition Corp,2099188
SPFI,"SOUTH PLAINS FINANCIAL, INC.",1163668
SPFX,"STANDARD PREMIUM FINANCE HOLDINGS, INC.",1807893
SPG,SIMON PROPERTY GROUP INC.,1063761
SPG-PJ,SIMON PROPERTY GROUP INC.,1063761
SPGDF,Springer Nature AG & Co. KGaA/ADR,2042556
SPGI,S&P Global Inc.,64040
SPGNY,Springer Nature AG & Co. KGaA/ADR,2042556
SPH,SUBURBAN PROPANE PARTNERS LP,1005210
SPHIF,SUPER HI INTERNATIONAL HOLDING LTD.,1995306
SPHL,SPRINGVIEW HOLDINGS LTD,2002236
SPHR,Sphere Entertainment Co.,1795250
SPHXF,SM Prime Holdings Inc./ADR,2063413
SPIEF,"SPI Energy Co., Ltd.",1210618
SPIIY,SPIE SA/ADR,2083221
SPIR,"Spire Global, Inc.",1816017
SPIWF,SPIE SA/ADR,2083221
SPKL,Spark I Acquisition Corp,1884046
SPKLU,Spark I Acquisition Corp,1884046
SPKLW,Spark I Acquisition Corp,1884046
SPLP,STEEL PARTNERS HOLDINGS L.P.,1452857
SPMA,"Sound Point Meridian Capital, Inc.",1930147
SPMC,"Sound Point Meridian Capital, Inc.",1930147
SPME,"Sound Point Meridian Capital, Inc.",1930147
SPND,SPINDLETOP OIL & GAS CO,867038
SPNT,SiriusPoint Ltd,1576018
SPNT-PB,SiriusPoint Ltd,1576018
SPOK,"Spok Holdings, Inc",1289945
SPOT,Spotify Technology S.A.,1639920
SPOWF,Strata Power Corp,1227282
SPPL,SIMPPLE LTD.,1948697
SPPP,SPROTT PHYSICAL PLATINUM & PALLADIUM TRUST,1539190
SPQS,"SportsQuest, Inc.",803097
SPRB,"SPRUCE BIOSCIENCES, INC.",1683553
SPRC,SciSparc Ltd.,1611746
SPRO,"Spero Therapeutics, Inc.",1701108
SPRS,SURGE COMPONENTS INC,747540
SPRU,SPRUCE POWER HOLDING CORP,1772720
SPRY,"ARS Pharmaceuticals, Inc.",1671858
SPSC,SPS COMMERCE INC,1092699
SPST,Superstar Platforms Inc.,1192323
SPT,"Sprout Social, Inc.",1517375
SPTJF,SINOPEC SHANGHAI PETROCHEMICAL CO LTD,908732
SPTY,"SPECIFICITY, INC.",1840102
SPWH,"SPORTSMAN'S WAREHOUSE HOLDINGS, INC.",1132105
SPWR,SunPower Inc.,1838987
SPWRW,SunPower Inc.,1838987
SPXC,"SPX Technologies, Inc.",88205
SPXSF,Spirax-Sarco Engineering PLC/ADR,1518542
SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,1338561
SPY,SPDR S&P 500 ETF TRUST,884394
SQEI,"Squirrel Enlivened International Co., Ltd",2033684
SQFT,"Presidio Property Trust, Inc.",1080657
SQFTP,"Presidio Property Trust, Inc.",1080657
SQFTW,"Presidio Property Trust, Inc.",1080657
SQLLW,ATLANTIC INTERNATIONAL CORP.,1605888
SQM,CHEMICAL & MINING CO OF CHILE INC,909037
SQNS,SEQUANS COMMUNICATIONS,1383395
SR,SPIRE INC,1126956
SR-PA,SPIRE INC,1126956
SRAD,Sportradar Group AG,1836470
SRAX,"SRAX, Inc.",1538217
SRBEF,VusionGroup,2075141
SRBK,"SR Bancorp, Inc.",1951276
SRCE,1ST SOURCE CORP,34782
SRCO,"SPARTA COMMERCIAL SERVICES, INC.",318299
SRCRF,Scorpio Gold Corp,1467093
SRE,SEMPRA,1032208
SREA,SEMPRA,1032208
SRFM,SURF AIR MOBILITY INC.,1936224
SRG,Seritage Growth Properties,1628063
SRG-PA,Seritage Growth Properties,1628063
SRGXF,Surge Copper Corp,1644540
SRGZ,Star Gold Corp.,1401835
SRI,STONERIDGE INC,1043337
SRKZF,SKY GOLD CORP.,1723455
SRL,Scully Royalty Ltd.,16859
SRLZF,Salazar Resources Ltd,861972
SRMX,"SADDLE RANCH MEDIA, INC.",841533
SRNE,"Sorrento Therapeutics, Inc.",850261
SRNW,Stratos Renewables Corp,1321517
SRPT,"Sarepta Therapeutics, Inc.",873303
SRRE,SUNRISE REAL ESTATE GROUP INC,1083490
SRRK,Scholar Rock Holding Corp,1727196
SRTA,"Strata Critical Medical, Inc.",1779128
SRTAW,"Strata Critical Medical, Inc.",1779128
SRTS,"Sensus Healthcare, Inc.",1494891
SRV,NXG Cushing Midstream Energy Fund,1400897
SRXH,"SRx Health Solutions, Inc.",1471727
SRZN,"Surrozen, Inc./DE",1824893
SRZNW,"Surrozen, Inc./DE",1824893
SSAC,SPACSphere Acquisition Corp.,2081300
SSB,SouthState Bank Corp,764038
SSD,"Simpson Manufacturing Co., Inc.",920371
SSEA,STARRY SEA ACQUISITION CORP,2059165
SSEAR,STARRY SEA ACQUISITION CORP,2059165
SSEAU,STARRY SEA ACQUISITION CORP,2059165
SSEBF,SILVER SPRUCE RESOURCES INC.,1771039
SSGC,SafeSpace Global Corp,1584693
SSHT,SSHT S&T Group Ltd.,1975222
SSII,"SS Innovations International, Inc.",1676163
SSKN,"STRATA Skin Sciences, Inc.",1051514
SSL,SASOL LTD,314590
SSM,Sono Group N.V.,1840416
SSMXF,Sysmex Corporation/ADR,1517231
SSNC,SS&C Technologies Holdings Inc,1402436
SSOK,"Sunstock, Inc.",1559157
SSP,E.W. SCRIPPS Co,832428
SSPFF,SiriusPoint Ltd,1576018
SSRGF,SSR MINING INC.,921638
SSRLY,Sienna Senior Living Inc./ADR,2073972
SSSS,SURO CAPITAL CORP.,1509470
SSSSL,SURO CAPITAL CORP.,1509470
SSST,"SmartStop Self Storage REIT, Inc.",1585389
SST,"System1, Inc.",1805833
SSTI,"SOUNDTHINKING, INC.",1351636
SSTK,"Shutterstock, Inc.",1549346
SSTPW,"System1, Inc.",1805833
SSTR,Solar Strategy Holdings Ltd,2067602
SSVFF,SOUTHERN SILVER EXPLORATION CORP,1397616
SSYS,STRATASYS LTD.,1517396
ST,Sensata Technologies Holding plc,1477294
STA,"Starton Holdings, Inc.",2049977
STAA,STAAR SURGICAL CO,718937
STAG,"STAG Industrial, Inc.",1479094
STAI,ScanTech AI Systems Inc.,1994624
STAK,STAK Inc.,2002453
STAL,Star Alliance International Corp.,1614556
STBA,S&T BANCORP INC,719220
STBXF,Starbox Group Holdings Ltd.,1914818
STC,STEWART INFORMATION SERVICES CORP,94344
STCB,"Starco Brands, Inc.",1539850
STCK,Grayscale Stacks Trust (STX),2024996
STE,STERIS plc,1757898
STEC,BitVentures Ltd,1785680
STEK,Stemtech Corp,1511820
STEL,"Stellar Bancorp, Inc.",1473844
STEM,"STEM, INC.",1758766
STEP,StepStone Group Inc.,1796022
STEW,"SRH Total Return Fund, Inc.",102426
STEX,Streamex Corp.,1530766
STFS,Star Fashion Culture Holdings Ltd,2003061
STG,Sunlands Technology Group,1723935
STGW,Stagwell Inc,876883
STHO,Star Holdings,1953366
STHRF,Strathcona Resources Ltd.,2068441
STI,Solidion Technology Inc.,1881551
STIM,"Neuronetics, Inc.",1227636
STJNY,Stella-Jones Inc./ADR,2077242
STK,"Columbia Seligman Premium Technology Growth Fund, Inc.",1471420
STKE,SOL Strategies Inc.,1846839
STKH,Steakholder Foods Ltd.,1828098
STKL,SunOpta Inc.,351834
STKS,"ONE Group Hospitality, Inc.",1399520
STKTF,Sectra AB/ADR,2032517
STLA,Stellantis N.V.,1605484
STLD,STEEL DYNAMICS INC,1022671
STLE,STEELE BANCORP INC,779227
STLJF,Stella-Jones Inc./ADR,2077242
STLNF,Stallion Uranium Corp.,1729653
STLRF,STLLR Gold Inc.,1979408
STLY,"HG Holdings, Inc.",797465
STM,STMicroelectronics N.V.,932787
STME,Stimcell Energetics Inc.,1493712
STMEF,STMicroelectronics N.V.,932787
STN,STANTEC INC,1131383
STNDF,Santander UK plc,1087711
STNE,StoneCo Ltd.,1745431
STNG,Scorpio Tankers Inc.,1483934
STOHF,EQUINOR ASA,1140625
STOK,"Stoke Therapeutics, Inc.",1623526
STQN,STRATEGIC ACQUISITIONS INC /NV/,847942
STRA,"Strategic Education, Inc.",1013934
STRC,Strategy Inc,1050446
STRD,Strategy Inc,1050446
STRF,Strategy Inc,1050446
STRG,"STARGUIDE GROUP, INC.",1803096
STRK,Strategy Inc,1050446
STRL,"STERLING INFRASTRUCTURE, INC.",874238
STRO,"SUTRO BIOPHARMA, INC.",1382101
STRR,"Star Equity Holdings, Inc.",1210708
STRRP,"Star Equity Holdings, Inc.",1210708
STRS,STRATUS PROPERTIES INC,885508
STRT,STRATTEC SECURITY CORP,933034
STRW,"Strawberry Fields REIT, Inc.",1782430
STRZ,STARZ ENTERTAINMENT CORP /CN/,929351
STSBF,South Star Battery Metals Corp.,1307926
STSFF,"SmartStop Self Storage REIT, Inc.",1585389
STSR,"Strategic Student & Senior Housing Trust, Inc.",1698538
STSS,Sharps Technology Inc.,1737995
STSSW,Sharps Technology Inc.,1737995
STT,STATE STREET CORP,93751
STT-PG,STATE STREET CORP,93751
STTDF,Standard Uranium Ltd.,1815128
STTK,"Shattuck Labs, Inc.",1680367
STTPF,SCHOTT Pharma AG & Co. KGaA/ADR,2018852
STUB,"StubHub Holdings, Inc.",1337634
STVN,Stevanato Group S.p.A.,1849853
STWD,"STARWOOD PROPERTY TRUST, INC.",1465128
STWI,StageWise Strategies Corp.,1999261
STX,Seagate Technology Holdings plc,1137789
STXS,"Stereotaxis, Inc.",1289340
STZ,"CONSTELLATION BRANDS, INC.",16918
SU,SUNCOR ENERGY INC,311337
SUGP,SU Group Holdings Ltd,1969863
SUGRF,Sucro Ltd,1996493
SUI,SUN COMMUNITIES INC,912593
SUIC,SUIC Worldwide Holdings Ltd.,1394108
SUIG,SUI Group Holdings Ltd.,1425355
SUN,Sunoco LP,1552275
SUNC,SunocoCorp LLC,2089661
SUND,"Sundance Strategies, Inc.",1171838
SUNE,"SUNation Energy, Inc.",22701
SUNFF,SUN LIFE FINANCIAL INC,1097362
SUNS,"Sunrise Realty Trust, Inc.",2012706
SUNXF,Stardust Solar Energy Inc.,2048958
SUPN,"SUPERNUS PHARMACEUTICALS, INC.",1356576
SUPV,Grupo Supervielle S.A.,1517399
SUPX,SuperX AI Technology Ltd,1897087
SURDF,"Sumitomo Realty & Development Co., Ltd./ADR",1450159
SURG,"SurgePays, Inc.",1392694
SUUN,POWERBANK Corp,2011053
SUWA,Sharewow Ltd,2051146
SUZ,Suzano S.A.,909327
SVA,SINOVAC BIOTECH LTD,1084201
SVAC,Spring Valley Acquisition Corp. III,2074850
SVACU,Spring Valley Acquisition Corp. III,2074850
SVACW,Spring Valley Acquisition Corp. III,2074850
SVAQ,Silicon Valley Acquisition Corp.,2085659
SVAQU,Silicon Valley Acquisition Corp.,2085659
SVAUF,StorageVault Canada Inc./ADR,2074157
SVBL,"SILVER BULL RESOURCES, INC.",1031093
SVC,Service Properties Trust,945394
SVCC,Stellar V Capital Corp. (Cayman Islands),2033593
SVCCU,Stellar V Capital Corp. (Cayman Islands),2033593
SVCCW,Stellar V Capital Corp. (Cayman Islands),2033593
SVCO,"Silvaco Group, Inc.",1943289
SVICY,StorageVault Canada Inc./ADR,2074157
SVIIF,Spring Valley Acquisition Corp. II,1843477
SVIRF,Spring Valley Acquisition Corp. II,1843477
SVIUF,Spring Valley Acquisition Corp. II,1843477
SVIWF,Spring Valley Acquisition Corp. II,1843477
SVIX,VS Trust,1793497
SVM,SILVERCORP METALS INC,1340677
SVMB,"Jingbo Technology, Inc.",1647822
SVNDF,SEVEN & I HOLDINGS CO LTD,1359519
SVNHF,SUNEVISION HOLDINGS/ADR,2089488
SVRA,Savara Inc,1160308
SVRE,SaverOne 2014 Ltd.,1894693
SVREW,SaverOne 2014 Ltd.,1894693
SVRN,OceanPal Inc.,1869467
SVRSF,Silver Storm Mining Ltd.,1682056
SVUHF,SRIVARU Holding Ltd,1973368
SVUWF,SRIVARU Holding Ltd,1973368
SVV,"Savers Value Village, Inc.",1883313
SVVC,"Firsthand Technology Value Fund, Inc.",1495584
SVXY,ProShares Trust II,1415311
SVYSF,SOLVAY S A /ADR/,930826
SW,Smurfit Westrock plc,2005951
SWAG,"Stran & Company, Inc.",1872525
SWAGW,"Stran & Company, Inc.",1872525
SWBGF,Shawbrook Group plc/ADR,2098324
SWBI,"SMITH & WESSON BRANDS, INC.",1092796
SWBKY,Shawbrook Group plc/ADR,2098324
SWDR,"Starwood Real Estate Income Trust, Inc.",1711929
SWIM,"Latham Group, Inc.",1833197
SWISF,Sekur Private Data Ltd.,1771755
SWK,"STANLEY BLACK & DECKER, INC.",93556
SWKH,SWK Holdings Corp,1089907
SWKHL,SWK Holdings Corp,1089907
SWKS,"SKYWORKS SOLUTIONS, INC.",4127
SWRD,"Stewards, Inc.",1795851
SWVL,Swvl Holdings Corp,1875609
SWVLW,Swvl Holdings Corp,1875609
SWX,"Southwest Gas Holdings, Inc.",1692115
SWZ,Total Return Securities Fund,813623
SXC,"SunCoke Energy, Inc.",1514705
SXGCF,Southern Cross Gold Consolidated Ltd.,1622629
SXI,STANDEX INTERNATIONAL CORP/DE/,310354
SXT,SENSIENT TECHNOLOGIES CORP,310142
SXTC,"China SXT Pharmaceuticals, Inc.",1723980
SXTP,"60 DEGREES PHARMACEUTICALS, INC.",1946563
SXTPW,"60 DEGREES PHARMACEUTICALS, INC.",1946563
SY,So-Young International Inc.,1758530
SYAXF,Elevra Lithium Ltd,1739016
SYBT,"Stock Yards Bancorp, Inc.",835324
SYBX,"SYNLOGIC, INC.",1527599
SYF,Synchrony Financial,1601712
SYF-PA,Synchrony Financial,1601712
SYF-PB,Synchrony Financial,1601712
SYHBF,SKYHARBOUR RESOURCES LTD,1541190
SYIN,"Synbio International, Inc.",1292490
SYK,STRYKER CORP,310764
SYM,Symbotic Inc.,1837240
SYNA,SYNAPTICS Inc,817720
SYNSY,Syensqo SA/ADR,2004340
SYNX,Silynxcom Ltd.,1976443
SYPR,SYPRIS SOLUTIONS INC,864240
SYRA,Syra Health Corp,1922335
SYRE,"Spyre Therapeutics, Inc.",1636282
SYRS,"Syros Pharmaceuticals, Inc.",1556263
SYY,SYSCO CORP,96021
